index,Date,Amount,Department
21,2013-10,384000.57,Dept. of Agriculture
22,2013-11,1325318.75,Dept. of Agriculture
23,2013-12,670221.34,Dept. of Agriculture
24,2014-01,266420.69,Dept. of Agriculture
25,2014-02,1963850.6,Dept. of Agriculture
26,2014-03,683458.0,Dept. of Agriculture
27,2014-04,437132.58999999997,Dept. of Agriculture
28,2014-05,1215022.53,Dept. of Agriculture
29,2014-06,2425718.71,Dept. of Agriculture
30,2014-07,782473.74,Dept. of Agriculture
31,2014-08,1234326.31,Dept. of Agriculture
32,2014-09,1689512.72,Dept. of Agriculture
33,2014-10,454239.3,Dept. of Agriculture
34,2014-11,436817.6,Dept. of Agriculture
35,2014-12,3476152.54,Dept. of Agriculture
36,2015-01,158962.77,Dept. of Agriculture
37,2015-02,2200542.15,Dept. of Agriculture
38,2015-03,860331.75,Dept. of Agriculture
39,2015-04,494468.33,Dept. of Agriculture
40,2015-05,1211646.49,Dept. of Agriculture
41,2015-06,1955352.72,Dept. of Agriculture
42,2015-07,621206.36,Dept. of Agriculture
43,2015-08,391984.34,Dept. of Agriculture
44,2015-09,1826205.56,Dept. of Agriculture
45,2015-10,1265761.01,Dept. of Agriculture
46,2015-11,785870.31,Dept. of Agriculture
47,2015-12,7689321.04,Dept. of Agriculture
48,2016-01,2635183.0,Dept. of Agriculture
49,2016-02,175756.3,Dept. of Agriculture
50,2016-03,1807033.57,Dept. of Agriculture
51,2016-04,626575.41,Dept. of Agriculture
52,2016-05,1767385.6,Dept. of Agriculture
53,2016-06,1695555.1,Dept. of Agriculture
54,2016-07,1334184.82,Dept. of Agriculture
55,2016-08,857040.89,Dept. of Agriculture
56,2016-09,5158520.64,Dept. of Agriculture
57,2016-10,413615.65,Dept. of Agriculture
58,2016-11,238253.3,Dept. of Agriculture
59,2016-12,1320490.74,Dept. of Agriculture
60,2017-01,174774.45,Dept. of Agriculture
61,2017-02,369602.33,Dept. of Agriculture
62,2017-03,1090252.35,Dept. of Agriculture
63,2017-04,1406955.02,Dept. of Agriculture
64,2017-05,517091.89,Dept. of Agriculture
65,2017-06,2421711.97,Dept. of Agriculture
66,2017-07,240004.6,Dept. of Agriculture
67,2017-08,224831.84,Dept. of Agriculture
68,2017-09,2582395.54,Dept. of Agriculture
69,2017-10,559628.5700000001,Dept. of Agriculture
70,2017-11,2046597.73,Dept. of Agriculture
71,2017-12,429598.08,Dept. of Agriculture
72,2018-01,199751.78,Dept. of Agriculture
73,2018-02,1056665.45,Dept. of Agriculture
74,2018-03,2137732.66,Dept. of Agriculture
75,2018-04,402884.11,Dept. of Agriculture
76,2018-05,397647.06,Dept. of Agriculture
77,2018-06,1839087.2,Dept. of Agriculture
78,2018-07,2284053.93,Dept. of Agriculture
79,2018-08,239906.02,Dept. of Agriculture
80,2018-09,1746619.78,Dept. of Agriculture
81,2018-10,530613.1,Dept. of Agriculture
82,2018-11,727034.12,Dept. of Agriculture
83,2018-12,3289034.92,Dept. of Agriculture
84,2019-01,972224.4299999999,Dept. of Agriculture
85,2019-02,3394891.36,Dept. of Agriculture
86,2019-03,999319.03,Dept. of Agriculture
87,2019-04,1478653.46,Dept. of Agriculture
88,2019-05,2326155.9699999997,Dept. of Agriculture
89,2019-06,514176.48000000004,Dept. of Agriculture
90,2019-07,736700.5,Dept. of Agriculture
91,2019-08,538066.37,Dept. of Agriculture
92,2019-09,912039.8,Dept. of Agriculture
93,2019-10,1539303.97,Dept. of Agriculture
94,2019-11,1455286.01,Dept. of Agriculture
95,2019-12,363227.32,Dept. of Agriculture
96,2020-01,330642.45,Dept. of Agriculture
97,2020-02,2693616.98,Dept. of Agriculture
98,2020-03,1311027.49,Dept. of Agriculture
99,2020-04,916231.15,Dept. of Agriculture
100,2020-05,1764219.67,Dept. of Agriculture
101,2020-06,352941.19,Dept. of Agriculture
102,2020-07,849622.89,Dept. of Agriculture
103,2020-08,1721809.53,Dept. of Agriculture
104,2020-09,209250.0,Dept. of Agriculture
105,2020-10,1870726.58,Dept. of Agriculture
106,2020-11,2817721.26,Dept. of Agriculture
107,2020-12,876954.52,Dept. of Agriculture
108,2021-01,301091.37,Dept. of Agriculture
109,2021-02,2711253.97,Dept. of Agriculture
110,2021-03,705108.92,Dept. of Agriculture
111,2021-04,476838.52,Dept. of Agriculture
112,2021-05,1717050.6099999999,Dept. of Agriculture
113,2021-06,979943.62,Dept. of Agriculture
114,2021-07,197990.36000000002,Dept. of Agriculture
115,2021-08,1755713.51,Dept. of Agriculture
116,2021-09,570355.68,Dept. of Agriculture
117,2021-10,207020.43,Dept. of Agriculture
118,2021-11,2891466.11,Dept. of Agriculture
119,2021-12,1037762.65,Dept. of Agriculture
120,2022-01,1123330.32,Dept. of Agriculture
121,2022-02,1418588.74,Dept. of Agriculture
122,2022-03,3001600.48,Dept. of Agriculture
123,2022-04,4013348.71,Dept. of Agriculture
124,2022-05,2142860.79,Dept. of Agriculture
125,2022-06,6529873.62,Dept. of Agriculture
126,2022-07,1394568.27,Dept. of Agriculture
127,2022-08,2270302.02,Dept. of Agriculture
128,2022-09,509299.84,Dept. of Agriculture
129,2022-10,611689.51,Dept. of Agriculture
130,2022-11,1917588.01,Dept. of Agriculture
131,2022-12,949195.11,Dept. of Agriculture
132,2023-01,246719.98,Dept. of Agriculture
133,2023-02,2895976.83,Dept. of Agriculture
134,2023-03,822354.5,Dept. of Agriculture
135,2023-04,2119733.68,Dept. of Agriculture
136,2023-05,783502.54,Dept. of Agriculture
137,2023-06,2345467.28,Dept. of Agriculture
138,2023-07,440328.23,Dept. of Agriculture
139,2023-08,239464.62,Dept. of Agriculture
140,2023-09,1836582.1400000001,Dept. of Agriculture
141,2023-10,781081.55,Dept. of Agriculture
142,2023-11,4887874.97,Dept. of Agriculture
143,2023-12,3029049.02,Dept. of Agriculture
144,2024-01,1173938.0,Dept. of Agriculture
145,2024-02,1716418.79,Dept. of Agriculture
146,2024-03,1214999.99,Dept. of Agriculture
147,2024-04,1435702.58,Dept. of Agriculture
148,2024-05,1250754.27,Dept. of Agriculture
149,2024-06,1382589.96,Dept. of Agriculture
150,2024-07,1200095.64,Dept. of Agriculture
151,2024-08,1134869.78,Dept. of Agriculture
152,2024-09,1524282.52,Dept. of Agriculture
153,2024-10,1300258.82,Dept. of Agriculture
154,2024-11,2100829.07,Dept. of Agriculture
155,2024-12,1750655.85,Dept. of Agriculture
156,2025-01,1404906.68,Dept. of Agriculture
157,2025-02,1404906.68,Dept. of Agriculture
158,2025-03,1404906.68,Dept. of Agriculture
159,2025-04,1404906.68,Dept. of Agriculture
160,2025-05,1404906.68,Dept. of Agriculture
161,2025-06,1404906.68,Dept. of Agriculture
162,2025-07,1404906.68,Dept. of Agriculture
163,2025-08,1404906.68,Dept. of Agriculture
164,2025-09,1404906.68,Dept. of Agriculture
165,2025-10,1404906.68,Dept. of Agriculture
166,2025-11,1404906.68,Dept. of Agriculture
167,2025-12,1404906.68,Dept. of Agriculture
0,2012-01,6483.53,Dept. of Banking
1,2012-02,141108.22,Dept. of Banking
2,2012-03,13237.77,Dept. of Banking
3,2012-04,160741.21,Dept. of Banking
4,2012-05,100820.97,Dept. of Banking
5,2012-06,164027.53,Dept. of Banking
6,2012-07,94338.28,Dept. of Banking
7,2012-08,80214.51,Dept. of Banking
8,2012-09,108101.19,Dept. of Banking
9,2012-10,210785.22,Dept. of Banking
10,2012-11,103808.23,Dept. of Banking
11,2012-12,210495.93,Dept. of Banking
12,2013-01,112340.79,Dept. of Banking
13,2013-02,85866.15,Dept. of Banking
14,2013-03,44027.08,Dept. of Banking
15,2013-04,85568.71,Dept. of Banking
16,2013-05,149219.9,Dept. of Banking
17,2013-06,139360.29,Dept. of Banking
18,2013-07,88471.18,Dept. of Banking
19,2013-08,142670.91,Dept. of Banking
20,2013-09,97343.45,Dept. of Banking
21,2013-10,120735.02,Dept. of Banking
22,2013-11,178642.43,Dept. of Banking
23,2013-12,234524.17,Dept. of Banking
24,2014-01,91437.3,Dept. of Banking
25,2014-02,98473.06,Dept. of Banking
26,2014-03,105311.95,Dept. of Banking
27,2014-04,198590.9,Dept. of Banking
28,2014-05,127384.35,Dept. of Banking
29,2014-06,96523.5,Dept. of Banking
30,2014-07,88477.48,Dept. of Banking
31,2014-08,85124.99,Dept. of Banking
32,2014-09,145765.96,Dept. of Banking
33,2014-10,102767.78,Dept. of Banking
34,2014-11,157366.66,Dept. of Banking
35,2014-12,300521.84,Dept. of Banking
36,2015-01,135155.29,Dept. of Banking
37,2015-02,128746.34,Dept. of Banking
38,2015-03,72912.52,Dept. of Banking
39,2015-04,187616.53,Dept. of Banking
40,2015-05,42411.27,Dept. of Banking
41,2015-06,192169.42,Dept. of Banking
42,2015-07,45499.01,Dept. of Banking
43,2015-08,125009.49,Dept. of Banking
44,2015-09,50065.51,Dept. of Banking
45,2015-10,161731.81,Dept. of Banking
46,2015-11,196633.44,Dept. of Banking
47,2015-12,130436.45999999999,Dept. of Banking
48,2016-01,159759.73,Dept. of Banking
49,2016-02,64086.36,Dept. of Banking
50,2016-03,114812.98,Dept. of Banking
51,2016-04,184754.8,Dept. of Banking
52,2016-05,126182.56,Dept. of Banking
53,2016-06,173289.96000000002,Dept. of Banking
54,2016-07,89651.64,Dept. of Banking
55,2016-08,95982.40000000001,Dept. of Banking
56,2016-09,109968.31,Dept. of Banking
57,2016-10,53019.55,Dept. of Banking
58,2016-11,180801.39,Dept. of Banking
59,2016-12,279747.85,Dept. of Banking
60,2017-01,35286.99,Dept. of Banking
61,2017-02,174341.55000000002,Dept. of Banking
62,2017-03,106113.36,Dept. of Banking
63,2017-04,112838.38,Dept. of Banking
64,2017-05,22550.33,Dept. of Banking
65,2017-06,160507.26,Dept. of Banking
66,2017-07,121121.21,Dept. of Banking
67,2017-08,122972.59,Dept. of Banking
68,2017-09,102847.02,Dept. of Banking
69,2017-10,133585.03,Dept. of Banking
70,2017-11,154618.27,Dept. of Banking
71,2017-12,209997.71000000002,Dept. of Banking
72,2018-01,76616.51000000001,Dept. of Banking
73,2018-02,105133.05,Dept. of Banking
74,2018-03,101216.56999999999,Dept. of Banking
75,2018-04,210288.41,Dept. of Banking
76,2018-05,210224.27,Dept. of Banking
77,2018-06,30143.76,Dept. of Banking
78,2018-07,189947.4,Dept. of Banking
79,2018-08,152204.85,Dept. of Banking
80,2018-09,122063.44,Dept. of Banking
81,2018-10,66004.15,Dept. of Banking
82,2018-11,387020.58,Dept. of Banking
83,2018-12,460121.26,Dept. of Banking
84,2019-01,97268.41,Dept. of Banking
85,2019-02,209847.68000000002,Dept. of Banking
86,2019-03,50480.4,Dept. of Banking
87,2019-04,333506.89,Dept. of Banking
88,2019-05,114537.99,Dept. of Banking
89,2019-06,494007.18,Dept. of Banking
90,2019-07,31483.59,Dept. of Banking
91,2019-08,231622.58,Dept. of Banking
92,2019-09,174364.55000000002,Dept. of Banking
93,2019-10,137407.72,Dept. of Banking
94,2019-11,103912.5,Dept. of Banking
95,2019-12,506591.12,Dept. of Banking
96,2020-01,52161.37,Dept. of Banking
97,2020-02,110333.95,Dept. of Banking
98,2020-03,141012.37,Dept. of Banking
99,2020-04,216041.83,Dept. of Banking
100,2020-05,138738.7,Dept. of Banking
101,2020-06,100936.83,Dept. of Banking
102,2020-07,116056.62000000001,Dept. of Banking
103,2020-08,218550.49,Dept. of Banking
104,2020-09,95142.61,Dept. of Banking
105,2020-10,106661.36,Dept. of Banking
106,2020-11,190351.12,Dept. of Banking
107,2020-12,208648.35,Dept. of Banking
108,2021-01,74932.24,Dept. of Banking
109,2021-02,87233.27,Dept. of Banking
110,2021-03,108096.31,Dept. of Banking
111,2021-04,72409.91,Dept. of Banking
112,2021-05,19355.18,Dept. of Banking
113,2021-06,218020.97,Dept. of Banking
114,2021-07,14788.18,Dept. of Banking
115,2021-08,95287.41,Dept. of Banking
116,2021-09,145576.34,Dept. of Banking
117,2021-10,18069.17,Dept. of Banking
118,2021-11,156844.72999999998,Dept. of Banking
119,2021-12,342386.57,Dept. of Banking
120,2022-01,11324.73,Dept. of Banking
121,2022-02,88355.38,Dept. of Banking
122,2022-03,81472.45999999999,Dept. of Banking
123,2022-04,156058.48,Dept. of Banking
124,2022-05,23696.4,Dept. of Banking
125,2022-06,165205.19999999998,Dept. of Banking
126,2022-07,87644.09,Dept. of Banking
127,2022-08,93338.43,Dept. of Banking
128,2022-09,85659.78,Dept. of Banking
129,2022-10,32432.23,Dept. of Banking
130,2022-11,111069.42,Dept. of Banking
131,2022-12,403554.3,Dept. of Banking
132,2023-01,22102.670000000002,Dept. of Banking
133,2023-02,172427.09,Dept. of Banking
134,2023-03,91370.61,Dept. of Banking
135,2023-04,33913.76,Dept. of Banking
136,2023-05,86517.92,Dept. of Banking
137,2023-06,89132.37999999999,Dept. of Banking
138,2023-07,161984.87,Dept. of Banking
139,2023-08,86946.73,Dept. of Banking
140,2023-09,85739.86,Dept. of Banking
141,2023-10,91338.75,Dept. of Banking
142,2023-11,106414.70999999999,Dept. of Banking
143,2023-12,436122.60000000003,Dept. of Banking
144,2024-01,5388.69,Dept. of Banking
145,2024-02,100936.65,Dept. of Banking
146,2024-03,97244.94,Dept. of Banking
147,2024-04,145075.32,Dept. of Banking
148,2024-05,74874.9,Dept. of Banking
149,2024-06,169633.01,Dept. of Banking
150,2024-07,84986.68,Dept. of Banking
151,2024-08,124064.25,Dept. of Banking
152,2024-09,108966.01,Dept. of Banking
153,2024-10,67643.9,Dept. of Banking
154,2024-11,139876.19,Dept. of Banking
155,2024-12,310615.8,Dept. of Banking
156,2025-01,44638.56,Dept. of Banking
157,2025-02,115657.42,Dept. of Banking
158,2025-03,90860.29,Dept. of Banking
159,2025-04,112696.09,Dept. of Banking
160,2025-05,68629.02,Dept. of Banking
161,2025-06,141653.19,Dept. of Banking
162,2025-07,93697.99,Dept. of Banking
163,2025-08,105856.27,Dept. of Banking
164,2025-09,95796.6,Dept. of Banking
165,2025-10,65064.58,Dept. of Banking
166,2025-11,121605.23,Dept. of Banking
167,2025-12,318054.96,Dept. of Banking
0,2012-01,29201734.61,Dept. of Children and Families
1,2012-02,44322021.79,Dept. of Children and Families
2,2012-03,49593203.58,Dept. of Children and Families
3,2012-04,83355899.79,Dept. of Children and Families
4,2012-05,27066760.25,Dept. of Children and Families
5,2012-06,27623065.48,Dept. of Children and Families
6,2012-07,78076091.41,Dept. of Children and Families
7,2012-08,28886485.61,Dept. of Children and Families
8,2012-09,29707712.68,Dept. of Children and Families
9,2012-10,73994495.81,Dept. of Children and Families
10,2012-11,34895123.64,Dept. of Children and Families
11,2012-12,46126748.21,Dept. of Children and Families
12,2013-01,74380725.87,Dept. of Children and Families
13,2013-02,29125210.25,Dept. of Children and Families
14,2013-03,23355879.19,Dept. of Children and Families
15,2013-04,75250495.8,Dept. of Children and Families
16,2013-05,31071963.91,Dept. of Children and Families
17,2013-06,27528003.9,Dept. of Children and Families
18,2013-07,76387447.92,Dept. of Children and Families
19,2013-08,26717722.85,Dept. of Children and Families
20,2013-09,30475529.91,Dept. of Children and Families
21,2013-10,101694770.8,Dept. of Children and Families
22,2013-11,6403434.03,Dept. of Children and Families
23,2013-12,41247753.43,Dept. of Children and Families
24,2014-01,105441262.91,Dept. of Children and Families
25,2014-02,6574447.84,Dept. of Children and Families
26,2014-03,18189163.96,Dept. of Children and Families
27,2014-04,74536560.34,Dept. of Children and Families
28,2014-05,25753586.74,Dept. of Children and Families
29,2014-06,28271289.17,Dept. of Children and Families
30,2014-07,76556441.06,Dept. of Children and Families
31,2014-08,31835603.47,Dept. of Children and Families
32,2014-09,29499293.22,Dept. of Children and Families
33,2014-10,101907598.13,Dept. of Children and Families
34,2014-11,7570824.52,Dept. of Children and Families
35,2014-12,31306501.12,Dept. of Children and Families
36,2015-01,80760985.25,Dept. of Children and Families
37,2015-02,32794561.2,Dept. of Children and Families
38,2015-03,17954023.8,Dept. of Children and Families
39,2015-04,75450552.51,Dept. of Children and Families
40,2015-05,30898066.36,Dept. of Children and Families
41,2015-06,25774241.830000002,Dept. of Children and Families
42,2015-07,77506502.94,Dept. of Children and Families
43,2015-08,26829462.45,Dept. of Children and Families
44,2015-09,28187198.59,Dept. of Children and Families
45,2015-10,81520855.08,Dept. of Children and Families
46,2015-11,25847503.47,Dept. of Children and Families
47,2015-12,32058531.72,Dept. of Children and Families
48,2016-01,75888608.69,Dept. of Children and Families
49,2016-02,37717421.59,Dept. of Children and Families
50,2016-03,18840149.57,Dept. of Children and Families
51,2016-04,78853797.68,Dept. of Children and Families
52,2016-05,28327329.63,Dept. of Children and Families
53,2016-06,26968092.53,Dept. of Children and Families
54,2016-07,72738017.76,Dept. of Children and Families
55,2016-08,31774106.74,Dept. of Children and Families
56,2016-09,28845267.38,Dept. of Children and Families
57,2016-10,82081934.67,Dept. of Children and Families
58,2016-11,26069005.85,Dept. of Children and Families
59,2016-12,30301890.66,Dept. of Children and Families
60,2017-01,79115232.93,Dept. of Children and Families
61,2017-02,31373009.44,Dept. of Children and Families
62,2017-03,31589588.49,Dept. of Children and Families
63,2017-04,83678754.6,Dept. of Children and Families
64,2017-05,32017936.130000003,Dept. of Children and Families
65,2017-06,16919798.6,Dept. of Children and Families
66,2017-07,80498482.71,Dept. of Children and Families
67,2017-08,32069134.86,Dept. of Children and Families
68,2017-09,15125416.329999998,Dept. of Children and Families
69,2017-10,79035750.31,Dept. of Children and Families
70,2017-11,38636103.86,Dept. of Children and Families
71,2017-12,20416018.07,Dept. of Children and Families
72,2018-01,81231905.7,Dept. of Children and Families
73,2018-02,28387912.15,Dept. of Children and Families
74,2018-03,23215435.25,Dept. of Children and Families
75,2018-04,83041973.3,Dept. of Children and Families
76,2018-05,28923412.34,Dept. of Children and Families
77,2018-06,22985874.150000002,Dept. of Children and Families
78,2018-07,81837979.87,Dept. of Children and Families
79,2018-08,22498836.85,Dept. of Children and Families
80,2018-09,29025331.82,Dept. of Children and Families
81,2018-10,84179813.09,Dept. of Children and Families
82,2018-11,43901374.93,Dept. of Children and Families
83,2018-12,20752243.1,Dept. of Children and Families
84,2019-01,86535596.95,Dept. of Children and Families
85,2019-02,33855646.61,Dept. of Children and Families
86,2019-03,25487267.12,Dept. of Children and Families
87,2019-04,89228954.54,Dept. of Children and Families
88,2019-05,29576457.740000002,Dept. of Children and Families
89,2019-06,13637227.59,Dept. of Children and Families
90,2019-07,84686223.85,Dept. of Children and Families
91,2019-08,27181968.72,Dept. of Children and Families
92,2019-09,19788628.93,Dept. of Children and Families
93,2019-10,84024245.34,Dept. of Children and Families
94,2019-11,18258285.48,Dept. of Children and Families
95,2019-12,24133226.32,Dept. of Children and Families
96,2020-01,83745221.56,Dept. of Children and Families
97,2020-02,31439838.12,Dept. of Children and Families
98,2020-03,28585674.53,Dept. of Children and Families
99,2020-04,93086288.28,Dept. of Children and Families
100,2020-05,26057533.15,Dept. of Children and Families
101,2020-06,17824825.35,Dept. of Children and Families
102,2020-07,87807770.06,Dept. of Children and Families
103,2020-08,31587085.61,Dept. of Children and Families
104,2020-09,97761937.87,Dept. of Children and Families
105,2020-10,8035581.64,Dept. of Children and Families
106,2020-11,17565340.14,Dept. of Children and Families
107,2020-12,26659713.77,Dept. of Children and Families
108,2021-01,90167635.87,Dept. of Children and Families
109,2021-02,24147154.39,Dept. of Children and Families
110,2021-03,3812135.73,Dept. of Children and Families
111,2021-04,89777320.34,Dept. of Children and Families
112,2021-05,15305157.49,Dept. of Children and Families
113,2021-06,21968129.009999998,Dept. of Children and Families
114,2021-07,71848020.45,Dept. of Children and Families
115,2021-08,26668552.419999998,Dept. of Children and Families
